Categoria;Titular;Fuente
Nacional;Caso Silala: liderada por el canciller Mayta, la delegación de Bolivia ya está en La Haya;https://www.paginasiete.bo/nacional/2022/3/30/caso-silala-liderada-por-el-canciller-mayta-la-delegacion-de-bolivia-ya-esta-en-la-haya-327269.html
Nacional;En el aniversario de Pacajes critican la ausencia de Arce, y Mamani pasa un mal momento;https://www.paginasiete.bo/nacional/2022/3/30/en-el-aniversario-de-pacajes-critican-la-ausencia-de-arce-mamani-pasa-un-mal-momento-327264.html
Nacional;Choquehuanca programa para el 20 de abril la interpelación del ministro Del Castillo;https://www.paginasiete.bo/nacional/2022/3/30/choquehuanca-programa-para-el-20-de-abril-la-interpelacion-del-ministro-del-castillo-327263.html
Nacional;Conflicto en comunidad Chushuara deja al menos 15 heridos y siete retenidos;https://www.paginasiete.bo/nacional/2022/3/30/conflicto-en-comunidad-chushuara-deja-al-menos-15-heridos-siete-retenidos-327258.html
Nacional;"Añez y Tuto critican relación con Cuba, Venezuela y Rusia; Evo responde";https://www.paginasiete.bo/nacional/2022/3/30/anez-tuto-critican-relacion-con-cuba-venezuela-rusia-evo-responde-327253.html
Nacional;En 2021 hubo 30 casos de acoso y violencia política contra mujeres;https://www.paginasiete.bo/nacional/2022/3/30/en-2021-hubo-30-casos-de-acoso-violencia-politica-contra-mujeres-327242.html
Nacional;Avalan a Apdhb afín al MAS en el proceso para elegir defensor;https://www.paginasiete.bo/nacional/2022/3/30/avalan-apdhb-afin-al-mas-en-el-proceso-para-elegir-defensor-327236.html
Nacional;Pese a fracturas, el MAS se esfuerza por mostrar unidad;https://www.paginasiete.bo/nacional/2022/3/30/pese-fracturas-el-mas-se-esfuerza-por-mostrar-unidad-327222.html
Nacional;El segundo streaming de P7 Plus disecciona la invasión rusa a Ucrania;https://www.paginasiete.bo/nacional/2022/3/30/el-segundo-streaming-de-p7-plus-disecciona-la-invasion-rusa-ucrania-327186.html
Nacional;Evo: El MAS se quedará de por vida en el Gobierno;https://www.paginasiete.bo/nacional/2022/3/30/evo-el-mas-se-quedara-de-por-vida-en-el-gobierno-327223.html
Nacional;Hay fallos de TCP que se conocen meses después de ser resueltos;https://www.paginasiete.bo/nacional/2022/3/30/hay-fallos-de-tcp-que-se-conocen-meses-despues-de-ser-resueltos-327224.html
Nacional;"Tomás Frías deja a comisión el análisis de pedido fiscal; UMSA dice que se violan derechos";https://www.paginasiete.bo/nacional/2022/3/29/tomas-frias-deja-comision-el-analisis-de-pedido-fiscal-umsa-dice-que-se-violan-derechos-327175.html
Nacional;Evo en el festejo del MAS: Los mejores aliados de nuestra revolución son Venezuela, Cuba y Rusia;https://www.paginasiete.bo/nacional/2022/3/29/evo-en-el-festejo-del-mas-los-mejores-aliados-de-nuestra-revolucion-son-venezuela-cuba-rusia-327174.html
Nacional;Apdhb afín al MAS será veedora de la selección de defensor del Pueblo;https://www.paginasiete.bo/nacional/2022/3/29/apdhb-afin-al-mas-sera-veedora-de-la-seleccion-de-defensor-del-pueblo-327162.html
Nacional;Comienza la celebración por el 27 aniversario del MAS;https://www.paginasiete.bo/nacional/2022/3/29/comienza-la-celebracion-por-el-27-aniversario-del-mas-327160.html
Nacional;Loayza dice a Evo que se quede con la sigla del MAS, porque el IPSP será refundado;https://www.paginasiete.bo/nacional/2022/3/29/loayza-dice-evo-que-se-quede-con-la-sigla-del-mas-porque-el-ipsp-sera-refundado-327158.html
Nacional;Vera llega a la Comisión de Constitución para averiguar los requisitos para defensor;https://www.paginasiete.bo/nacional/2022/3/29/vera-llega-la-comision-de-constitucion-para-averiguar-los-requisitos-para-defensor-327153.html
Nacional;Exprocurador denuncia que Gobierno impide con un proceso penal para que no postule a defensor;https://www.paginasiete.bo/nacional/2022/3/29/exprocurador-denuncia-que-gobierno-impide-con-un-proceso-penal-para-que-no-postule-defensor-327151.html
Nacional;Evo: Grupos organizados buscan provocar peleas en el aniversario del MAS;https://www.paginasiete.bo/nacional/2022/3/29/evo-grupos-organizados-buscan-provocar-peleas-en-el-aniversario-del-mas-327148.html
Nacional;Diputados del MAS usaron textuales de Wikipedia para proyecto de ley de «defensores de la democracia»;https://www.paginasiete.bo/nacional/2022/3/29/diputados-del-mas-usaron-textuales-de-wikipedia-para-proyecto-de-ley-de-defensores-de-la-democracia-327147.html
Nacional;Amnistía Internacional ve «estigmatización» a los defensores de DDHH en Bolivia;https://www.paginasiete.bo/nacional/2022/3/29/amnistia-internacional-ve-estigmatizacion-los-defensores-de-ddhh-en-bolivia-327144.html
Nacional;En reserva y con Añez en crisis se instala juicio por «golpe II»;https://www.paginasiete.bo/nacional/2022/3/29/en-reserva-con-anez-en-crisis-se-instala-juicio-por-golpe-ii-327119.html
Nacional;Silala: avanzada de Chile ya está en La Haya y Andrónico declina ir;https://www.paginasiete.bo/nacional/2022/3/29/silala-avanzada-de-chile-ya-esta-en-la-haya-andronico-declina-ir-327122.html
Nacional;En el MAS piden sanción y la oposición observa juicio;https://www.paginasiete.bo/nacional/2022/3/29/en-el-mas-piden-sancion-la-oposicion-observa-juicio-327121.html
Nacional;En el MAS hablan de una postagenda 2025;https://www.paginasiete.bo/nacional/2022/3/29/en-el-mas-hablan-de-una-postagenda-2025-327123.html
Nacional;A 4 días del final del plazo de registro, hay 9 inscritos para ser defensor;https://www.paginasiete.bo/nacional/2022/3/29/dias-del-final-del-plazo-de-registro-hay-inscritos-para-ser-defensor-327135.html
Nacional;Roxana Lizárraga denuncia que la Fiscalía la persigue;https://www.paginasiete.bo/nacional/2022/3/29/roxana-lizarraga-denuncia-que-la-fiscalia-la-persigue-327136.html
Nacional;Copa y Gobierno definen planes contra inseguridad;https://www.paginasiete.bo/nacional/2022/3/29/copa-gobierno-definen-planes-contra-inseguridad-327137.html
Nacional;"Quintana: La derecha de una pata baila; si se divide el proceso, con 25 proyectiles estaré tirado en la calle";https://www.paginasiete.bo/nacional/2022/3/28/quintana-la-derecha-de-una-pata-baila-si-se-divide-el-proceso-con-25-proyectiles-estare-tirado-en-la-calle-327082.html
Nacional;Defensa alista acción de libertad para que trasladen a Añez a un hospital antes del reinicio del juicio oral;https://www.paginasiete.bo/nacional/2022/3/28/defensa-alista-accion-de-libertad-para-que-trasladen-anez-un-hospital-antes-del-reinicio-del-juicio-oral-327078.html
Nacional;Andrónico no viaja a La Haya: No es un río internacional, confiamos en los argumentos bolivianos;https://www.paginasiete.bo/nacional/2022/3/28/andronico-no-viaja-la-haya-no-es-un-rio-internacional-confiamos-en-los-argumentos-bolivianos-327069.html
Nacional;Se abre el juicio oral contra Añez, pero lo suspenden hasta el 4 de abril;https://www.paginasiete.bo/nacional/2022/3/28/se-abre-el-juicio-oral-contra-anez-pero-lo-suspenden-hasta-el-de-abril-327056.html
Nacional;Con seis argumentos, intentarán anular juicio contra Jeanine Añez;https://www.paginasiete.bo/nacional/2022/3/28/con-seis-argumentos-intentaran-anular-juicio-contra-jeanine-anez-327025.html
Nacional;MAS plantea declarar «defensores de la democracia» a movilizados a favor de Evo;https://www.paginasiete.bo/nacional/2022/3/28/mas-plantea-declarar-defensores-de-la-democracia-movilizados-favor-de-evo-327027.html
Nacional;Evo: Medios y opositores me hacen propaganda;https://www.paginasiete.bo/nacional/2022/3/28/evo-medios-opositores-me-hacen-propaganda-327026.html
Nacional;¿Quién debe devolver el dinero del 21F? Analistas dicen que Evo, el TCP y el TSE;https://www.paginasiete.bo/nacional/2022/3/28/quien-debe-devolver-el-dinero-del-21f-analistas-dicen-que-evo-el-tcp-el-tse-327028.html
Nacional;Lima prevé que juicio contra Añez esté marcado por una defensa que dilata el proceso;https://www.paginasiete.bo/nacional/2022/3/27/lima-preve-que-juicio-contra-anez-este-marcado-por-una-defensa-que-dilata-el-proceso-326972.html
Nacional;Evo dice que fue ratificado por las Bartolinas y que en el MAS hay traidores, no división;https://www.paginasiete.bo/nacional/2022/3/27/evo-dice-que-fue-ratificado-por-las-bartolinas-que-en-el-mas-hay-traidores-no-division-326971.html
Nacional;Arce hasta en las mangas: el Gobierno destinó Bs 5 MM a publicidad en vallas;https://www.paginasiete.bo/nacional/2022/3/27/arce-hasta-en-las-mangas-el-gobierno-destino-bs-mm-publicidad-en-vallas-326945.html
Nacional;MAS se acerca a sus 27 años con una división ya visible entre sus líderes;https://www.paginasiete.bo/nacional/2022/3/27/mas-se-acerca-sus-27-anos-con-una-division-ya-visible-entre-sus-lideres-326948.html
Nacional;Fede Morón: “Johnny ha perdido a la ciudadanía en tiempo récord, hay vientos de revocatorio”;https://www.paginasiete.bo/nacional/2022/3/27/fede-moron-johnny-ha-perdido-la-ciudadania-en-tiempo-record-hay-vientos-de-revocatorio-326939.html
Nacional;Richter: En el MAS puede haber otros candidatos;https://www.paginasiete.bo/nacional/2022/3/27/richter-en-el-mas-puede-haber-otros-candidatos-326946.html
Nacional;Sergio Ramírez: “Robar elecciones, quedarse en el poder, eso es populismo, eso es autoritarismo”;https://www.paginasiete.bo/nacional/2022/3/27/sergio-ramirez-robar-elecciones-quedarse-en-el-poder-eso-es-populismo-eso-es-autoritarismo-326947.html
Nacional;Juicio a Añez comienza mañana y prevén que podría durar años;https://www.paginasiete.bo/nacional/2022/3/27/juicio-anez-comienza-manana-preven-que-podria-durar-anos-326949.html
Nacional;Quintana dice que Rodríguez Veltzé es parte del “gallinero adoctrinado” del imperio;https://www.paginasiete.bo/nacional/2022/3/26/quintana-dice-que-rodriguez-veltze-es-parte-del-gallinero-adoctrinado-del-imperio-326914.html
Nacional;En 2019, Jerjes mantuvo en su ministerio al jefe de gabinete de Quintana y la gente de Evo;https://www.paginasiete.bo/nacional/2022/3/26/en-2019-jerjes-mantuvo-en-su-ministerio-al-jefe-de-gabinete-de-quintana-la-gente-de-evo-326903.html
Nacional;Gladis Pozo Rodríguez es la sexta postulante a la Defensoría del Pueblo;https://www.paginasiete.bo/nacional/2022/3/26/gladis-pozo-rodriguez-es-la-sexta-postulante-la-defensoria-del-pueblo-326904.html
Nacional;El MAS espera su aniversario 27 con festejos y en medio de disputas internas;https://www.paginasiete.bo/nacional/2022/3/26/el-mas-espera-su-aniversario-27-con-festejos-en-medio-de-disputas-internas-326901.html
Nacional;Carvajal denuncia que no le dejaron visitar a Pumari en Cantumarca;https://www.paginasiete.bo/nacional/2022/3/26/carvajal-denuncia-que-no-le-dejaron-visitar-pumari-en-cantumarca-326899.html
Nacional;Guerra: Bolivia se abstiene por 4a vez y el MAS pedirá informe;https://www.paginasiete.bo/nacional/2022/3/26/guerra-bolivia-se-abstiene-por-4a-vez-el-mas-pedira-informe-326891.html
Nacional;Camacho criticó a la transición, pero acomodó a seis ministros;https://www.paginasiete.bo/nacional/2022/3/26/camacho-critico-la-transicion-pero-acomodo-seis-ministros-326885.html
Nacional;Oposición: Evo culpa a la derecha hasta de sus yerros;https://www.paginasiete.bo/nacional/2022/3/26/oposicion-evo-culpa-la-derecha-hasta-de-sus-yerros-326886.html
Nacional;TCP deja en manos de sala penal definir si Añez será procesada vía caso de corte;https://www.paginasiete.bo/nacional/2022/3/26/tcp-deja-en-manos-de-sala-penal-definir-si-anez-sera-procesada-via-caso-de-corte-326887.html
Nacional;El evismo critica a Copa y le dice que “no meta su pico”;https://www.paginasiete.bo/nacional/2022/3/26/el-evismo-critica-copa-le-dice-que-no-meta-su-pico-326892.html
Nacional;Mamani declara por las ambulancias, piden intervención de CGE;https://www.paginasiete.bo/nacional/2022/3/26/mamani-declara-por-las-ambulancias-piden-intervencion-de-cge-326895.html
Nacional;A una semana del cierre de registro de postulantes a Defensor hay cinco inscritos;https://www.paginasiete.bo/nacional/2022/3/25/una-semana-del-cierre-de-registro-de-postulantes-defensor-hay-cinco-inscritos-326848.html
Nacional;Bolivia se abstiene de firmar resolución de la OEA que pide a Rusia retirar sus tropas de Ucrania;https://www.paginasiete.bo/nacional/2022/3/25/bolivia-se-abstiene-de-firmar-resolucion-de-la-oea-que-pide-rusia-retirar-sus-tropas-de-ucrania-326839.html
Nacional;Diputado Ormachea: Exviceministro Cárdenas afirma que los que no somos indígenas somos mulas;https://www.paginasiete.bo/nacional/2022/3/25/diputado-ormachea-exviceministro-cardenas-afirma-que-los-que-no-somos-indigenas-somos-mulas-326825.html
Nacional;Richter dice que en el MAS la candidatura a Presidente no está limitada a «unos cuantos»;https://www.paginasiete.bo/nacional/2022/3/25/richter-dice-que-en-el-mas-la-candidatura-presidente-no-esta-limitada-unos-cuantos-326814.html
Nacional;TCP rechaza acción en favor de juicio de responsabilidades para Añez;https://www.paginasiete.bo/nacional/2022/3/25/tcp-rechaza-accion-en-favor-de-juicio-de-responsabilidades-para-anez-326817.html
Nacional;Chile dice que Bolivia ya reconoció que el Silala es un río internacional;https://www.paginasiete.bo/nacional/2022/3/25/chile-dice-que-bolivia-ya-reconocio-que-el-silala-es-un-rio-internacional-326780.html
Nacional;Ni Evo ni sus aliados apelaron a cláusula democrática de Unasur en 2019;https://www.paginasiete.bo/nacional/2022/3/25/ni-evo-ni-sus-aliados-apelaron-clausula-democratica-de-unasur-en-2019-326779.html
Nacional;Oposición tilda de “descabellado” que la dinamita sea “patrimonio”;https://www.paginasiete.bo/nacional/2022/3/25/oposicion-tilda-de-descabellado-que-la-dinamita-sea-patrimonio-326754.html
Nacional;Copa apoya a Arce y dice que el ciclo de Evo ya acabó;https://www.paginasiete.bo/nacional/2022/3/25/copa-apoya-arce-dice-que-el-ciclo-de-evo-ya-acabo-326778.html
Nacional;HRW: Bolivia no quiso condenar abusos de Rusia, triste indiferencia hacia las víctimas;https://www.paginasiete.bo/nacional/2022/3/24/hrw-bolivia-no-quiso-condenar-abusos-de-rusia-triste-indiferencia-hacia-las-victimas-326755.html
Nacional;«Juristas independientes» conforman el Comité Paceño para la Reforma Judicial;https://www.paginasiete.bo/nacional/2022/3/24/juristas-independientes-conforman-el-comite-paceno-para-la-reforma-judicial-326725.html
Nacional;Bolivia vuelve a abstenerse: ONU aprueba resolución que exige a Rusia el cese de hostilidades;https://www.paginasiete.bo/nacional/2022/3/24/bolivia-vuelve-abstenerse-onu-aprueba-resolucion-que-exige-rusia-el-cese-de-hostilidades-326722.html
Nacional;Tras arremeter contra Evo, la intercultural Angélica Ponce denuncia amedrentamiento;https://www.paginasiete.bo/nacional/2022/3/24/tras-arremeter-contra-evo-la-intercultural-angelica-ponce-denuncia-amedrentamiento-326718.html
Nacional;Copa: Apoyamos al Gobierno, no al partido que está destruyendo lo que se construyó;https://www.paginasiete.bo/nacional/2022/3/24/copa-apoyamos-al-gobierno-no-al-partido-que-esta-destruyendo-lo-que-se-construyo-326714.html
Nacional;Chile responde a Bolivia: Teníamos la esperanza de retomar relaciones al margen del mar;https://www.paginasiete.bo/nacional/2022/3/24/chile-responde-bolivia-teniamos-la-esperanza-de-retomar-relaciones-al-margen-del-mar-326715.html
Nacional;Arias: «Evo Morales es un problema hace tiempo no solo para el MAS, sino para el país»;https://www.paginasiete.bo/nacional/2022/3/24/arias-evo-morales-es-un-problema-hace-tiempo-no-solo-para-el-mas-sino-para-el-pais-326711.html
Nacional;Debate económico y entrevista con el gurú del marketing político;https://www.paginasiete.bo/nacional/2022/3/24/debate-economico-entrevista-con-el-guru-del-marketing-politico-326707.html
Nacional;Del Castillo niega renuncia y dice que brindará informe a toda autoridad que lo convoque;https://www.paginasiete.bo/nacional/2022/3/24/del-castillo-niega-renuncia-dice-que-brindara-informe-toda-autoridad-que-lo-convoque-326702.html
Nacional;El MAS presenta proyecto de ley para declarar a la dinamita «patrimonio cultural inmaterial»;https://www.paginasiete.bo/nacional/2022/3/24/el-mas-presenta-proyecto-de-ley-para-declarar-la-dinamita-patrimonio-cultural-inmaterial-326703.html
Nacional;Camacho a prensa brasileña: La corrupción del Gobierno de Añez dejó a la oposición en una situación dura;https://www.paginasiete.bo/nacional/2022/3/24/camacho-prensa-brasilena-la-corrupcion-del-gobierno-de-anez-dejo-la-oposicion-en-una-situacion-dura-326698.html
Nacional;Arce apela a Allende y espera que Boric ponga fin al enclaustramiento;https://www.paginasiete.bo/nacional/2022/3/24/arce-apela-allende-espera-que-boric-ponga-fin-al-enclaustramiento-326677.html
